PassengerId,KNN
1305_01,0.2
1313_01,0.12
1314_01,0.16
1315_01,0.28
1318_01,0.8
1319_01,0.28
1319_02,0.08
1320_01,0.76
1320_02,0.76
1320_03,0.76
1321_01,0.8
1321_02,0.8
1321_03,0.12
1321_04,0.08
1327_01,0.76
1329_01,0.32
1334_01,0.16
1338_01,0.96
1338_02,0.96
1339_01,0.8
1341_01,0.32
1341_02,0.8
1341_03,0.72
1343_01,0.08
1343_02,0.24
1343_03,0.08
1344_01,0.28
1346_01,0.68
1349_01,0.8
1349_02,0.8
1354_01,0.24
1354_02,0.6
1354_03,0.8
1354_04,0.28
1354_05,0.8
1354_06,0.8
1354_07,0.08
1358_01,0.76
1358_02,0.24
1359_01,0.2
1361_01,0.8
1361_02,0.28
1363_01,0.2
1364_01,0.04
1364_02,0.2
1367_01,0.76
1369_01,0.2
1369_02,0.76
1369_03,0.28
1372_01,0.76
1373_01,0.36
1374_01,1.0
1388_01,0.8
1392_01,0.08
1394_01,0.8
1396_01,0.12
1405_01,0.16
1409_01,0.48
1409_02,0.8
1411_01,0.28
1418_01,0.36
1422_01,1.0
1422_02,0.2
1422_03,0.16
1429_01,0.28
1432_01,0.08
1432_02,0.48
1436_01,0.48
1437_01,0.08
1441_01,0.12
1446_01,0.16
1448_01,0.2
1449_01,0.16
1456_01,0.08
1459_01,0.28
1464_01,0.08
1466_01,0.8
1468_01,0.6
1469_01,0.12
1469_02,0.24
1470_01,0.76
1471_01,0.6
1471_02,0.8
1471_03,0.68
1471_04,0.6
1471_05,0.8
1472_01,0.76
1473_01,0.12
1473_02,0.08
1475_01,0.2
1476_01,0.2
1477_01,0.28
1477_02,0.4
1480_01,0.76
1482_01,0.8
1483_01,0.16
1486_01,0.8
1487_01,0.76
1487_02,0.8
1492_01,0.36
1492_02,0.16
1494_01,0.04
1495_01,0.16
1495_02,0.76
1496_01,0.76
1497_01,0.76
1497_02,0.76
1502_01,0.08
1502_02,0.08
1502_03,0.96
1502_04,0.96
1504_01,0.12
1505_01,0.32
1508_01,0.04
1512_01,0.24
1513_01,0.8
1514_01,0.8
1516_01,0.4
1517_01,0.28
1518_01,0.4
1518_02,0.08
1519_01,0.48
1522_01,0.8
1530_01,0.16
1534_01,0.28
1534_02,0.28
1535_01,0.28
1537_01,0.44
1538_01,0.08
1538_02,0.16
1546_01,0.8
1549_01,0.08
1553_01,0.8
1553_02,0.28
1554_01,0.76
1554_02,0.72
1556_01,0.8
1557_01,0.16
1559_01,0.96
1559_02,0.96
1563_01,1.0
1566_01,0.96
1570_01,0.24
1571_01,0.28
1574_01,0.8
1575_01,0.8
1582_01,0.36
1582_02,0.68
1583_01,0.8
1586_01,0.16
1587_01,0.8
1587_02,0.8
1589_01,0.16
1591_01,0.04
1591_02,0.16
1598_01,0.24
1598_02,0.16
1600_01,0.04
1605_01,0.04
1607_01,0.76
1609_01,0.08
1610_01,0.16
1616_01,0.76
1618_01,0.08
1620_01,0.16
1623_01,0.12
1627_01,0.8
1629_01,0.92
1629_02,0.92
1629_03,1.0
1629_04,1.0
1629_05,1.0
1629_06,1.0
1639_01,0.4
1641_01,0.76
1642_01,0.08
1643_01,0.04
1648_01,1.0
1652_01,0.8
1654_01,0.28
1664_01,0.04
1665_01,0.96
1665_02,0.96
1667_01,0.24
1675_01,0.8
1678_01,0.12
1679_01,0.76
1680_01,0.36
1680_02,1.0
1683_01,0.4
1684_01,0.16
1686_01,0.2
1689_01,1.0
1689_02,0.36
1689_03,0.16
1692_01,0.76
1693_01,0.2
1701_01,0.76
1702_01,0.44
1703_01,0.8
1706_01,0.4
1707_01,0.24
1716_01,0.16
1720_01,0.24
1722_01,0.16
1726_01,0.08
1726_02,0.8
1726_03,0.4
1732_01,0.76
1735_01,0.24
1737_01,0.08
1741_01,0.2
1741_02,0.76
1741_03,0.68
1743_01,0.04
1744_01,0.08
1750_01,0.76
1751_01,0.8
1751_02,0.6
1754_01,0.24
1756_01,0.2
1759_01,0.8
1765_01,0.76
1773_01,0.12
1777_01,0.08
1777_02,0.96
1780_01,0.08
1784_01,0.32
1787_01,0.68
1788_01,0.56
1789_01,0.6
1790_01,0.76
1790_02,0.76
1791_01,0.76
1791_02,0.76
1793_01,0.08
1793_02,0.08
1794_01,0.2
1795_01,0.28
1801_01,0.24
1801_02,0.04
1809_01,0.76
1814_01,0.04
1814_02,0.8
1814_03,0.6
1815_01,0.8
1819_01,0.24
1820_01,0.76
1824_01,0.24
1825_01,0.24
1825_02,0.24
1830_01,0.8
1832_01,0.24
1835_01,1.0
1835_02,1.0
1837_01,1.0
1838_01,0.76
1839_01,0.16
1840_01,0.76
1842_01,0.16
1845_01,0.36
1851_01,0.16
1851_02,1.0
1852_01,1.0
1852_02,0.44
1852_03,1.0
1852_04,1.0
1858_01,0.4
1862_01,0.12
1862_02,0.08
1862_03,0.68
1867_01,0.96
1869_01,0.28
1870_01,0.28
1875_01,0.2
1876_01,0.2
1883_01,0.76
1885_01,0.4
1893_01,0.8
1894_01,0.76
1895_01,0.12
1896_01,0.16
1900_01,0.2
1904_01,0.08
1909_01,0.96
1909_02,0.96
1909_03,0.08
1910_01,0.6
1910_02,0.12
1910_03,0.08
1910_04,0.6
1912_01,0.36
1913_01,0.16
1913_02,0.76
1913_03,0.76
1914_01,0.8
1917_01,0.32
1919_01,0.6
1921_01,0.16
1921_02,0.32
1924_01,0.76
1929_01,0.2
1930_01,0.12
1932_01,0.24
1934_01,0.16
1936_01,0.24
1943_01,0.04
1944_01,0.28
1948_01,0.36
1948_02,1.0
1949_01,0.28
1951_01,1.0
1951_02,0.36
1954_01,0.32
1955_01,0.24
1958_01,0.08
1965_01,0.76
1966_01,0.16
1970_01,0.12
1972_01,0.16
1982_01,0.08
1986_01,0.8
1987_01,0.84
1989_01,0.76
1990_01,0.76
1990_02,0.76
1998_01,0.08
2002_01,0.8
2004_01,0.8
2005_01,0.2
2005_02,0.6
2008_01,0.08
2014_01,1.0
2016_01,0.8
2016_02,0.24
2017_01,0.6
2017_02,0.08
2018_01,0.8
2020_01,0.36
2021_01,0.8
2023_01,0.32
2023_02,0.8
2023_03,0.8
2025_01,0.16
2030_01,0.24
2031_01,0.24
2033_01,0.28
2035_01,0.12
2035_02,0.76
2036_01,0.76
2036_02,0.8
2036_03,0.68
2037_01,0.96
2037_02,0.08
2039_01,0.68
2039_02,0.76
2039_03,0.76
2047_01,0.8
2048_01,0.6
2049_01,0.8
2050_01,0.24
2057_01,0.76
2057_02,0.68
2057_03,0.24
2057_04,0.76
2057_05,0.16
2058_01,0.24
2064_01,0.76
2068_01,0.96
2068_02,0.08
2068_03,0.08
2068_04,0.08
2068_05,0.08
2069_01,0.08
2072_01,0.04
2072_02,0.28
2076_01,0.8
2077_01,0.2
2078_01,0.8
2079_01,0.28
2079_02,0.28
2079_03,0.28
2093_01,0.08
2098_01,0.16
2101_01,0.76
2101_02,0.8
2103_01,0.68
2108_01,0.08
2108_02,0.08
2109_01,0.8
2113_01,0.76
2119_01,0.28
2119_02,0.8
2122_01,0.56
2132_01,0.8
2146_01,0.08
2146_02,0.96
2151_01,0.8
2155_01,0.36
2157_01,0.08
2160_01,0.08
2160_02,0.76
2160_03,0.76
2165_01,0.84
2166_01,0.24
2169_01,0.08
2170_01,0.2
2174_01,0.08
2176_01,0.76
2178_01,0.2
2181_01,0.16
2184_01,1.0
2184_02,1.0
2185_01,1.0
2192_01,0.08
2197_01,0.24
2199_01,0.36
2208_01,0.08
2213_01,0.16
2214_01,0.24
2216_01,0.6
2217_01,0.16
2218_01,0.08
2222_01,0.76
2226_01,0.32
2227_01,0.8
2230_01,0.76
2236_01,0.68
2240_01,0.76
2240_02,0.24
2240_03,0.68
2242_01,0.76
2244_01,0.76
2245_01,0.96
2245_02,0.96
2246_01,0.12
2246_02,0.08
2247_01,0.28
2248_01,0.16
2249_01,0.28
2250_01,0.08
2259_01,0.08
2259_02,0.96
2260_01,0.96
2265_01,0.32
2271_01,0.08
2276_01,0.8
2276_02,0.4
2283_01,0.32
2285_01,0.68
2286_01,0.16
2290_01,0.8
2292_01,0.8
2293_01,0.8
2294_01,0.64
2297_01,0.16
2304_01,0.76
2307_01,0.8
2307_02,0.6
2307_03,0.6
2307_04,0.6
2307_05,0.8
2322_01,0.08
2323_01,0.04
2324_01,0.2
2326_01,0.76
2328_01,0.08
2330_01,0.08
2331_01,0.96
2334_01,0.16
2335_01,0.8
2337_01,0.76
2342_01,0.2
2343_01,0.96
2343_02,0.64
2344_01,0.08
2344_02,0.96
2346_01,0.12
2350_01,0.32
2350_02,0.08
2350_03,0.76
2351_01,0.08
2351_02,0.32
2352_01,0.2
2354_01,0.04
2355_01,1.0
2355_02,1.0
2355_03,0.6
2355_04,0.44
2358_01,0.12
2359_01,0.12
2362_01,0.28
2370_01,0.76
2370_02,0.76
2370_03,0.12
2370_04,0.68
2371_01,0.72
2372_01,0.2
2378_01,0.28
2378_02,0.8
2380_01,0.36
2380_02,1.0
2381_01,0.8
2383_01,0.2
2383_02,0.04
2386_01,0.76
2388_01,0.32
2388_02,0.76
2393_01,0.08
2394_01,0.8
2394_02,0.8
2394_03,0.4
2400_01,0.2
2405_01,0.24
2407_01,1.0
2408_01,0.04
2415_01,0.2
2418_01,0.04
2420_01,0.28
2422_01,0.16
2422_02,1.0
2425_01,0.76
2425_02,0.2
2425_03,0.36
2425_04,0.68
2425_05,0.76
2425_06,0.76
2428_01,0.12
2430_01,0.8
2430_02,0.8
2430_03,0.08
2434_01,0.76
2434_02,0.24
2437_01,0.08
2440_01,0.16
2447_01,0.2
2448_01,0.96
2448_02,0.96
2450_01,0.04
2459_01,0.76
2464_01,0.08
2465_01,0.28
2468_01,1.0
2469_01,0.8
2469_02,0.08
2473_01,0.28
2481_01,1.0
2481_02,0.08
2482_01,0.16
2482_02,0.16
2484_01,0.8
2484_02,0.12
2485_01,0.2
2487_01,0.68
2487_02,0.76
2487_03,0.24
2490_01,0.12
2493_01,0.44
2493_02,0.36
2494_01,1.0
2494_02,0.16
2495_01,0.16
2501_01,1.0
2504_01,0.24
2507_01,0.76
2511_01,0.12
2514_01,0.2
2517_01,0.8
2525_01,0.08
2529_01,0.12
2533_01,0.08
2536_01,0.8
2538_01,0.96
2538_02,0.96
2539_01,0.36
2543_01,0.6
2554_01,0.68
2556_01,0.76
2563_01,0.8
2566_01,0.4
2567_01,0.8
2567_02,0.8
2568_01,0.32
2569_01,0.8
2570_01,0.76
2575_01,0.32
2576_01,0.8
2577_01,0.8
2577_02,0.8
2579_01,0.08
2583_01,0.76
2585_01,0.96
2586_01,0.76
2587_01,0.76
2587_02,0.76
2600_01,0.16
2603_01,0.8
2603_02,0.56
2604_01,0.76
2608_01,0.8
2610_01,0.04
2611_01,0.2
2612_01,0.08
2613_01,0.32
2614_01,0.2
2615_01,0.16
2620_01,0.76
2621_01,0.16
2623_01,0.24
2630_01,0.2
2630_02,0.8
2630_03,0.8
2632_01,0.2
2637_01,0.08
2637_02,0.76
2637_03,0.68
2639_01,0.8
2644_01,0.24
2653_01,0.12
2654_01,0.4
2656_01,1.0
2665_01,0.08
2667_01,1.0
2667_02,0.36
2667_03,0.08
2667_04,1.0
2667_05,1.0
2669_01,0.32
2673_01,0.08
2674_01,0.6
2674_02,0.4
2680_01,0.4
2681_01,0.8
2686_01,0.28
2689_01,0.2
2694_01,0.96
2694_02,0.08
2696_01,0.16
2699_01,0.32
2705_01,0.8
2710_01,1.0
2710_02,1.0
2711_01,0.24
2715_01,0.08
2715_02,0.32
2716_01,0.08
2716_02,0.96
2719_01,0.48
2719_02,0.8
2719_03,0.16
2728_01,0.08
2731_01,0.8
2733_01,0.16
2735_01,0.08
2742_01,0.8
2744_01,0.36
2749_01,0.8
2757_01,0.08
2761_01,0.24
2761_02,0.32
2766_01,0.8
2767_01,0.56
2771_01,0.28
2775_01,0.16
2776_01,0.68
2777_01,1.0
2779_01,0.08
2782_01,0.56
2791_01,0.08
2794_01,0.08
2794_02,0.12
2794_03,0.72
2794_04,0.76
2794_05,0.12
2794_06,0.76
2794_07,0.76
2800_01,0.8
2803_01,0.96
2804_01,0.8
2808_01,0.96
2808_02,0.4
2815_01,0.16
2815_02,0.76
2815_03,0.28
2816_01,0.96
2827_01,0.8
2828_01,0.08
2829_01,0.76
2830_01,0.76
2833_01,0.76
2836_01,0.16
2841_01,0.24
2842_01,0.76
2844_01,0.04
2845_01,0.96
2845_02,0.96
2848_01,1.0
2848_02,1.0
2848_03,1.0
2849_01,0.28
2850_01,0.6
2850_02,0.8
2850_03,0.4
2850_04,0.8
2851_01,0.08
2855_01,0.96
2864_01,0.28
2868_01,0.8
2868_02,0.8
2868_03,0.8
2868_04,0.32
2874_01,0.12
2879_01,0.28
2885_01,0.08
2886_01,0.32
2889_01,0.28
2895_01,1.0
2896_01,0.04
2898_01,0.4
2898_02,0.96
2903_01,0.12
2904_01,0.12
2904_02,0.96
2911_01,0.8
2914_01,0.96
2915_01,0.8
2916_01,0.76
2917_01,0.16
2918_01,0.44
2921_01,0.08
2922_01,0.36
2923_01,0.2
2924_01,0.08
2931_01,0.76
2931_02,0.12
2932_01,1.0
2933_01,0.24
2937_01,0.04
2939_01,0.72
2946_01,0.28
2946_02,0.24
2946_03,0.24
2946_04,0.2
2947_01,0.76
2951_01,0.32
2952_01,0.16
2955_01,0.2
2957_01,0.76
2963_01,0.48
2967_01,0.24
2973_01,0.28
2974_01,0.52
2976_01,1.0
2976_02,1.0
2976_03,1.0
2976_04,0.36
2977_01,0.08
2977_02,0.08
2977_03,0.12
2978_01,0.2
2980_01,0.2
2981_01,0.76
2985_01,0.44
2987_01,0.12
2989_01,0.24
2991_01,0.08
2997_01,0.96
2997_02,0.08
2997_03,0.52
2997_04,0.96
2999_01,0.16
3002_01,0.08
3007_01,0.04
3008_01,0.96
3008_02,0.2
3008_03,0.96
3008_04,0.08
3008_05,0.96
3008_06,0.96
3011_01,0.76
3016_01,0.68
3016_02,0.76
3016_03,0.76
3016_04,0.24
3017_01,0.2
3028_01,0.76
3031_01,0.76
3035_01,0.68
3037_01,0.96
3037_02,0.96
3041_01,0.04
3043_01,0.32
3046_01,0.24
3049_01,0.08
3051_01,0.24
3052_01,0.16
3056_01,0.76
3057_01,0.28
3058_01,0.04
3059_01,0.96
3069_01,0.48
3072_01,0.76
3074_01,0.28
3075_01,0.12
3077_01,1.0
3077_02,1.0
3078_01,0.16
3078_02,0.36
3078_03,1.0
3078_04,0.16
3086_01,0.36
3089_01,0.8
3094_01,0.8
3097_01,0.76
3098_01,0.08
3101_01,0.12
3105_01,0.96
3105_02,0.08
3105_03,0.96
3106_01,0.56
3107_01,0.8
3108_01,0.76
3109_01,0.48
3115_01,0.8
3122_01,0.24
3122_02,0.24
3125_01,0.28
3125_02,0.08
3127_01,0.96
3129_01,0.32
3135_01,0.08
3137_01,0.76
3139_01,0.44
3141_01,0.8
3144_01,0.56
3146_01,0.24
3148_01,0.84
3148_02,0.24
3150_01,0.6
3151_01,0.96
3153_01,0.08
3153_02,0.8
3154_01,0.8
3155_01,0.96
3155_02,0.52
3156_01,0.24
3157_01,0.16
3160_01,0.16
3165_01,0.2
3167_01,0.16
3170_01,0.8
3173_01,0.8
3177_01,0.16
3178_01,0.76
3183_01,0.2
3186_01,0.76
3187_01,0.44
3190_01,0.2
3190_02,0.8
3194_01,0.24
3198_01,0.08
3199_01,0.08
3202_01,0.16
3207_01,0.32
3208_01,0.08
3214_01,0.8
3222_01,0.4
3226_01,0.8
3228_01,0.08
3231_01,0.8
3233_01,0.36
3234_01,0.08
3242_01,0.12
3244_01,1.0
3244_02,1.0
3244_03,1.0
3245_01,0.08
3245_02,0.2
3246_01,0.44
3249_01,0.28
3249_02,0.24
3250_01,0.16
3251_01,0.28
3257_01,0.8
3261_01,0.4
3263_01,0.8
3264_01,0.48
3265_01,0.16
3265_02,0.92
3265_03,1.0
3265_04,0.92
3266_01,0.12
3267_01,0.96
3277_01,0.08
3278_01,0.76
3281_01,0.8
3285_01,0.08
3285_02,0.8
3286_01,0.28
3288_01,0.76
3290_01,0.8
3290_02,0.04
3291_01,0.8
3302_01,0.08
3303_01,0.24
3306_01,0.16
3307_01,0.76
3316_01,0.48
3320_01,0.16
3320_02,0.16
3321_01,0.8
3333_01,0.6
3334_01,0.8
3335_01,0.24
3340_01,0.16
3341_01,1.0
3341_02,0.44
3344_01,1.0
3344_02,1.0
3345_01,0.92
3345_02,0.08
3345_03,0.8
3346_01,0.12
3347_01,0.6
3347_02,0.16
3351_01,0.76
3351_02,0.2
3354_01,0.36
3355_01,0.76
3356_01,0.16
3358_01,0.16
3362_01,0.36
3362_02,0.36
3366_01,1.0
3367_01,0.8
3368_01,0.8
3368_02,0.8
3368_03,0.48
3368_04,0.8
3368_05,0.8
3368_06,0.08
3368_07,0.2
3369_01,0.2
3373_01,0.8
3374_01,0.16
3375_01,0.16
3376_01,0.32
3378_01,0.2
3379_01,0.84
3385_01,0.48
3388_01,0.16
3393_01,0.76
3398_01,0.16
3399_01,0.04
3400_01,0.8
3407_01,0.48
3407_02,0.28
3411_01,0.28
3411_02,0.32
3411_03,0.12
3411_04,0.48
3411_05,0.8
3411_06,0.8
3411_07,0.28
3414_01,0.16
3416_01,0.08
3427_01,0.8
3429_01,1.0
3435_01,0.16
3436_01,0.8
3448_01,0.6
3448_02,0.08
3451_01,0.28
3452_01,0.2
3457_01,0.8
3460_01,0.08
3463_01,0.2
3466_01,0.12
3471_01,0.12
3472_01,0.72
3477_01,0.16
3477_02,0.12
3479_01,0.2
3481_01,0.32
3482_01,0.12
3482_02,0.76
3493_01,0.8
3494_01,0.08
3494_02,0.08
3498_01,0.16
3500_01,0.24
3502_01,0.24
3503_01,0.2
3505_01,0.28
3507_01,0.24
3508_01,0.2
3508_02,0.4
3509_01,1.0
3509_02,0.16
3510_01,0.8
3513_01,1.0
3513_02,1.0
3513_03,0.44
3513_04,1.0
3516_01,0.04
3517_01,0.84
3522_01,0.8
3524_01,0.08
3526_01,0.08
3529_01,0.76
3532_01,0.8
3538_01,0.16
3541_01,0.32
3544_01,0.28
3544_02,0.2
3545_01,0.24
3549_01,0.12
3549_02,0.96
3551_01,0.04
3554_01,0.24
3557_01,0.12
3571_01,0.8
3574_01,0.08
3575_01,0.16
3580_01,0.68
3580_02,1.0
3581_01,0.16
3583_01,0.4
3585_01,0.8
3587_01,0.8
3587_02,0.08
3587_03,0.6
3589_01,0.32
3589_02,0.76
3589_03,0.76
3589_04,0.76
3589_05,0.24
3589_06,0.76
3589_07,0.76
3590_01,0.2
3593_01,0.08
3599_01,0.24
3601_01,0.16
3601_02,0.68
3601_03,0.76
3601_04,0.68
3601_05,0.76
3601_06,0.36
3601_07,0.68
3603_01,0.8
3603_02,0.8
3604_01,0.8
3611_01,0.44
3617_01,0.44
3617_02,0.6
3617_03,0.04
3618_01,1.0
3618_02,0.36
3618_03,0.6
3618_04,0.16
3621_01,0.24
3621_02,0.16
3623_01,0.72
3627_01,0.96
3632_01,0.2
3633_01,0.76
3635_01,0.8
3635_02,0.2
3637_01,0.28
3638_01,0.04
3643_01,0.8
3646_01,0.16
3646_02,0.68
3649_01,0.08
3651_01,1.0
3656_01,0.08
3656_02,0.08
3657_01,0.96
3657_02,0.96
3657_03,0.08
3659_01,0.16
3659_02,0.76
3659_03,0.68
3659_04,0.68
3659_05,0.08
3659_06,0.8
3659_07,0.76
3661_01,0.16
3663_01,0.76
3666_01,0.8
3669_01,0.2
3670_01,0.8
3672_01,0.2
3672_02,0.24
3673_01,0.6
3675_01,0.28
3675_02,0.8
3675_03,0.8
3676_01,1.0
3683_01,0.96
3683_02,0.96
3684_01,0.8
3684_02,0.6
3685_01,0.56
3687_01,0.52
3689_01,0.4
3694_01,0.76
3695_01,0.16
3696_01,0.76
3697_01,0.16
3698_01,0.16
3701_01,0.96
3701_02,0.08
3701_03,0.96
3709_01,0.8
3712_01,0.76
3712_02,0.8
3712_03,0.8
3712_04,0.32
3712_05,0.8
3717_01,0.08
3717_02,0.8
3718_01,0.8
3720_01,0.8
3720_02,0.6
3720_03,0.8
3721_01,0.2
3722_01,0.12
3723_01,0.12
3725_01,0.8
3727_01,0.24
3730_01,0.76
3731_01,0.8
3738_01,0.2
3740_01,0.28
3746_01,0.08
3746_02,0.68
3746_03,0.76
3746_04,0.76
3762_01,0.2
3763_01,0.08
3764_01,0.76
3764_02,0.76
3766_01,0.96
3766_02,0.96
3780_01,0.8
3782_01,0.24
3782_02,0.16
3791_01,0.52
3792_01,0.8
3794_01,0.76
3799_01,0.12
3800_01,0.08
3802_01,0.08
3806_01,0.76
3808_01,0.36
3809_01,0.16
3809_02,0.68
3813_01,0.76
3819_01,0.08
3825_01,0.12
3827_01,0.4
3828_01,0.08
3828_02,0.08
3828_03,0.96
3829_01,0.32
3829_02,0.28
3833_01,0.8
3834_01,0.8
3837_01,0.24
3840_01,0.16
3843_01,0.72
3844_01,0.08
3844_02,0.12
3845_01,0.2
3855_01,0.76
3858_01,0.96
3858_02,0.96
3858_03,0.08
3858_04,0.08
3859_01,0.8
3860_01,0.24
3861_01,0.08
3863_01,0.4
3865_01,0.8
3869_01,0.8
3876_01,1.0
3876_02,0.16
3876_03,1.0
3877_01,0.28
3878_01,0.12
3880_01,0.84
3881_01,0.4
3882_01,0.76
3884_01,0.08
3885_01,0.44
3887_01,0.4
3889_01,0.16
3889_02,0.16
3891_01,0.24
3892_01,0.76
3892_02,0.16
3893_01,0.28
3893_02,0.6
3893_03,0.2
3900_01,0.08
3901_01,0.24
3902_01,0.8
3905_01,0.8
3906_01,0.24
3906_02,0.16
3908_01,0.12
3908_02,0.68
3910_01,0.76
3914_01,0.24
3918_01,0.08
3920_01,0.2
3925_01,0.32
3925_02,0.16
3929_01,0.76
3934_01,0.8
3934_02,0.24
3943_01,0.84
3943_02,0.8
3943_03,0.2
3947_01,0.2
3951_01,0.24
3953_01,0.76
3956_01,0.24
3957_01,0.76
3965_01,0.48
3969_01,0.08
3972_01,0.96
3975_01,0.08
3978_01,0.08
3979_01,0.24
3982_01,0.12
3983_01,0.2
3989_01,0.8
3989_02,0.8
3989_03,0.6
3989_04,0.72
3990_01,0.8
3993_01,0.24
4004_01,0.16
4007_01,0.08
4011_01,0.16
4012_01,0.52
4012_02,1.0
4015_01,0.76
4015_02,0.32
4024_01,0.08
4025_01,0.72
4028_01,0.72
4029_01,0.8
4041_01,0.8
4048_01,0.68
4048_02,0.76
4048_03,0.68
4051_01,0.8
4052_01,0.24
4054_01,0.96
4054_02,0.68
4054_03,0.4
4056_01,0.16
4057_01,0.08
4059_01,0.96
4059_02,0.08
4062_01,0.12
4067_01,0.16
4070_01,1.0
4070_02,1.0
4070_03,0.16
4073_01,0.2
4073_02,0.8
4074_01,0.4
4077_01,0.08
4085_01,0.8
4086_01,0.4
4086_02,0.8
4086_03,0.32
4087_01,0.24
4088_01,0.2
4092_01,0.76
4094_01,0.36
4094_02,0.16
4100_01,0.4
4105_01,0.04
4111_01,0.8
4117_01,0.32
4118_01,0.08
4119_01,0.24
4121_01,0.16
4122_01,0.4
4123_01,0.24
4124_01,0.76
4126_01,0.08
4133_01,0.76
4133_02,0.76
4136_01,1.0
4136_02,0.16
4138_01,0.04
4139_01,0.32
4146_01,0.68
4148_01,0.76
4153_01,0.48
4155_01,1.0
4157_01,0.08
4161_01,0.44
4162_01,0.8
4164_01,0.96
4180_01,1.0
4180_02,0.16
4187_01,0.16
4190_01,0.68
4192_01,0.12
4193_01,0.76
4195_01,0.24
4198_01,1.0
4200_01,0.16
4201_01,0.2
4202_01,0.8
4202_02,0.08
4209_01,0.08
4217_01,0.24
4224_01,0.16
4224_02,0.16
4226_01,0.96
4226_02,0.08
4227_01,0.8
4228_01,0.32
4234_01,0.28
4234_02,0.16
4235_01,0.24
4235_02,0.8
4236_01,0.36
4236_02,0.76
4241_01,0.12
4247_01,0.76
4247_02,0.08
4248_01,0.12
4248_02,0.32
4250_01,0.76
4263_01,0.28
4263_02,0.76
4263_03,0.76
4265_01,1.0
4268_01,0.8
4268_02,0.8
4269_01,0.16
4275_01,0.08
4276_01,0.04
4277_01,0.24
4279_01,0.08
4281_01,0.16
4282_01,1.0
4283_01,0.32
4284_01,0.76
4284_02,0.16
4285_01,0.24
4286_01,0.68
4286_02,0.24
4286_03,0.76
4287_01,0.72
4288_01,0.8
4288_02,0.04
4290_01,0.24
4298_01,0.16
4298_02,0.76
4298_03,0.76
4299_01,0.24
4304_01,0.08
4307_01,0.8
4308_01,0.76
4310_01,0.12
4313_01,0.28
4314_01,0.64
4321_01,0.8
4322_01,0.76
4323_01,0.96
4323_02,0.08
4323_03,0.08
4323_04,0.96
4325_01,0.44
4326_01,0.16
4328_01,0.76
4331_01,0.76
4341_01,0.8
4341_02,0.68
4342_01,0.28
4353_01,0.4
4355_01,0.76
4363_01,0.8
4374_01,0.12
4375_01,0.96
4377_01,0.8
4377_02,0.08
4377_03,0.8
4378_01,0.08
4378_02,0.08
4379_01,0.8
4380_01,0.24
4381_01,0.32
4381_02,0.2
4384_01,0.24
4385_01,0.2
4385_02,0.8
4385_03,0.6
4389_01,0.16
4394_01,0.08
4398_01,0.24
4406_01,0.08
4412_01,0.24
4414_01,1.0
4417_01,0.8
4418_01,0.4
4419_01,0.28
4419_02,0.08
4420_01,0.48
4420_02,0.32
4421_01,0.36
4423_01,0.16
4425_01,1.0
4425_02,0.16
4434_01,0.24
4435_01,1.0
4435_02,0.16
4439_01,0.8
4439_02,0.48
4442_01,0.2
4443_01,0.84
4443_02,0.12
4454_01,1.0
4455_01,0.04
4455_02,0.12
4455_03,0.76
4458_01,0.76
4460_01,0.96
4468_01,0.8
4471_01,0.2
4478_01,0.4
4480_01,0.64
4481_01,0.04
4484_01,0.08
4488_01,0.28
4489_01,0.2
4495_01,0.16
4499_01,0.76
4503_01,0.12
4504_01,0.08
4507_01,0.08
4513_01,0.28
4519_01,0.04
4520_01,0.12
4523_01,0.8
4523_02,0.8
4523_03,0.04
4523_04,0.6
4523_05,0.8
4523_06,0.6
4525_01,0.16
4526_01,0.16
4527_01,0.28
4528_01,0.12
4536_01,0.08
4540_01,0.8
4541_01,0.08
4545_01,0.24
4548_01,1.0
4551_01,0.16
4551_02,0.16
4551_03,1.0
4551_04,1.0
4554_01,0.24
4556_01,0.28
4566_01,0.08
4578_01,0.68
4579_01,0.8
4582_01,0.32
4582_02,0.6
4582_03,0.6
4582_04,0.8
4582_05,0.8
4582_06,0.28
4582_07,0.6
4583_01,0.8
4583_02,0.8
4583_03,0.48
4584_01,0.2
4588_01,0.08
4589_01,0.12
4590_01,0.24
4598_01,0.16
4599_01,0.8
4600_01,0.76
4600_02,0.76
4601_01,0.48
4614_01,0.32
4614_02,0.32
4616_01,0.24
4618_01,0.32
4619_01,0.08
4626_01,1.0
4626_02,0.2
4627_01,0.2
4629_01,0.24
4636_01,0.76
4639_01,0.92
4639_02,0.92
4639_03,0.16
4639_04,0.2
4639_05,0.8
4639_06,0.92
4647_01,0.8
4660_01,0.56
4666_01,0.32
4669_01,1.0
4670_01,0.08
4671_01,0.68
4671_02,0.68
4671_03,0.68
4671_04,0.68
4674_01,0.16
4675_01,0.4
4675_02,0.08
4681_01,0.08
4682_01,0.8
4683_01,0.76
4683_02,0.16
4685_01,0.8
4687_01,0.08
4688_01,0.28
4692_01,0.64
4697_01,0.8
4698_01,0.76
4700_01,0.96
4701_01,0.92
4701_02,1.0
4701_03,1.0
4701_04,1.0
4702_01,0.8
4702_02,0.4
4703_01,1.0
4703_02,1.0
4705_01,0.16
4705_02,0.16
4707_01,0.24
4707_02,0.08
4715_01,0.92
4716_01,0.28
4718_01,1.0
4722_01,0.12
4724_01,0.96
4727_01,0.48
